sess;hiactype;parts;
"1428883647";"'PaC'";"[('s', 4948.5720902604698, 9735),('e', 4949.2681167539349, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4952.6840049641032, 9738),('e', 4953.0760079165648, 'ld'),]";
"1428883647";"'PaC'";"[('s', 4956.0839527058815, 9748),('e', 4956.5319591958223, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5072.4494279820119, 9763),('e', 5072.6814288304595, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5075.0653668253517, 9768),('e', 5075.7613347314473, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5104.3686599486482, 9778),('e', 5104.5047357410322, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5105.8485631982376, 9782),('e', 5106.2725685386686, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5259.9733217926196, 9794),('e', 5260.5333571674164, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5261.5973101983072, 9797),('e', 5261.8053218713067, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5262.4532789254818, 9799),('e', 5263.0612935064664, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5264.2212537012674, 9803),('e', 5264.4212701228371, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5267.2931587914409, 9813),('e', 5267.7892000814236, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5272.4530629647434, 9824),('e', 5273.1330626055214, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5274.276983118285, 9829),('e', 5274.4370395332171, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5274.7813465377121, 9831),('e', 5275.189035780204, 'ld'),]";
"1428883647";"'PaC'";"[('s', 5276.0530074564185, 9833),('e', 5276.2370034399764, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8699.2825976698477, 9858),('e', 8699.8185972558877, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8700.6185928083796, 9860),('e', 8701.0666159764769, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8703.3945175052213, 9865),('e', 8703.5784856918526, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8716.7382042672125, 9873),('e', 8717.11421115743, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8718.0981894364832, 9875),('e', 8718.7141830183864, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8719.1701680816022, 9877),('e', 8720.0901766516072, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8731.3619078613137, 9881),('e', 8732.0979183095369, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8732.6738646452177, 9883),('e', 8733.2738040051518, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8733.6737346411282, 9885),('e', 8734.145852185351, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8760.065282151636, 9900),('e', 8760.4332202354781, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8770.0329004425275, 9905),('e', 8770.281452436464, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8784.9925923328374, 9918),('e', 8785.1848204831713, 'ld'),]";
"1428883647";"'PaC'";"[('s', 8786.9686891140391, 9921),('e', 8787.3687416288485, 'ld'),]";
"1428883647";"'PaC'";"[('s', 21497.804387039276, 9930),('e', 21498.164456454619, 'ld'),]";
"1428883647";"'PaC'";"[('s', 21498.56448887011, 9931),('e', 21499.428422913563, 'ld'),]";
"1428883647";"'PaC'";"[('s', 21500.268310049487, 9940),('e', 21500.836405250113, 'ld'),]";
"1428883647";"'PaC'";"[('s', 21501.53237828795, 9941),('e', 21502.172379006392, 'ld'),]";
"1428883647";"'PaC'";"[('s', 21503.156336330841, 9946),('e', 21503.708367901305, 'ld'),]";
"1428883647";"'PaC'";"[('s', 21504.196325844983, 9950),('e', 21505.132321069043, 'ld'),]";
